,ID,SalePrice,BuildingClass,ZoningClass,LotFrontageFt,LotAreaSqFt,StreetType,AlleyAccess,LotShape,LandContour,UtilityAccess,LotConfiguration,LandSlopeType,NeighborhoodName,ConditionPrimary,ConditionSecondary,BuildingType,HouseStyle,OverallQuality,OverallCondition,YearBuilt,YearRemodeled,RoofStyle,RoofMaterial,ExteriorCovering1,ExteriorCovering2,MasonryType,MasonryArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementQuality,BasementCondition,BasementExposure,BasementFinishType1,BasementFinishedArea1,BasementFinishType2,BasementFinishedArea2,BasementUnfinishedSF,TotalBasementSF,HeatingType,HeatingQuality,CentralAirConditioning,ElectricalSystem,FirstFloorSF,SecondFloorSF,LowQualitySF,AboveGroundLivingArea,BasementFullBath,BasementHalfBath,FullBathrooms,HalfBathrooms,BedroomsAboveGround,KitchensAboveGround,KitchenQuality,TotalRoomsAboveGround,Functionality,NumberOfFireplaces,FireplaceQuality,GarageType,GarageYearBuilt,GarageFinishType,GarageCapacity,GarageArea,GarageQuality,GarageCondition,DrivewayPaved,WoodDeckArea,OpenPorchArea,EnclosedPorchArea,ThreeSeasonPorchArea,ScreenPorchArea,PoolArea,PoolQuality,FenceType,MiscellaneousFeature,MiscellaneousValue,MonthSold,YearSold,SaleType,SaleCondition,LotFrontageFtnan,MasonryAreanan,GarageYearBuiltnan
264,265,11.198214720130528,0.05882352941176469,0.25,0.13201964871936434,0.2725223905630225,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.18181818181818182,0.0,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.6102941176470588,0.0819672131147541,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.25,0.25,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2910958904109589,0.11129296235679215,1.0,0.75,0.0,0.0,0.3131258969553028,0.0,0.0,0.29270245954571017,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.2,0.4,0.40186915887850466,0.3333333333333333,0.5,0.3554301833568406,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
752,753,12.287652632522597,0.0,0.75,0.49040783718144776,0.38375147231731876,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.0661764705882353,0.16393442622950818,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.75,0.75,1.0,1.0,0.21261516654854715,0.8333333333333333,0.0,0.1194349315068493,0.24206219312602292,1.0,1.0,1.0,1.0,0.5669201728114759,0.0,0.0,0.5299431652300703,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.08411214953271028,0.6666666666666666,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.19603267211201866,0.04936014625228519,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1169,1170,13.345506928718539,0.2352941176470588,0.75,0.6389215990610928,0.648697984099811,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.4,1.0,0.75,1.0,1.0,0.5,0.08088235294117647,0.18032786885245902,1.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.8612500000000001,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,0.24574769666902907,0.8333333333333333,0.0,0.2324486301369863,0.3158756137479542,1.0,1.0,1.0,1.0,0.6438954767384257,0.8697336561743342,0.0,0.8437015408547914,0.3333333333333333,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.8,0.102803738317757,1.0,0.75,0.5691114245416079,0.6666666666666666,1.0,1.0,0.42123687281213534,0.13893967093235832,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1228,1229,12.813917896253697,0.588235294117647,0.75,0.4182081213682387,0.3735964662037692,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,1.0,0.6000000000000001,0.8888888888888888,0.5,0.0,0.01639344262295082,1.0,0.0,0.4,0.30000000000000004,0.6666666666666666,0.47875,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.27285613040396883,0.8333333333333333,0.0,0.06934931506849315,0.27855973813420626,1.0,1.0,1.0,1.0,0.6162478036884957,0.0,0.0,0.5760534327667335,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,1.0,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.0,1.0,0.75,0.7418899858956276,0.6666666666666666,1.0,1.0,0.0,0.1316270566727605,0.0,0.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.5,1.0,1.0,0.0,0.0,0.0
255,256,12.345834587905333,0.2352941176470588,0.75,0.4238592228593645,0.3729033446043353,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.051470588235294115,0.13114754098360656,0.0,0.0,1.0,1.0,0.6666666666666666,0.18875,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.41738013698630133,0.1595744680851064,1.0,1.0,1.0,1.0,0.41688287340595664,0.6227602905569007,0.0,0.6811824875785022,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,1.0,0.06542056074766354,1.0,0.5,0.3025387870239774,0.6666666666666666,1.0,1.0,0.22403733955659275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
741,742,11.863582336583399,0.0,0.75,0.4182081213682387,0.32290235119524335,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.2,1.0,0.75,0.6000000000000001,0.5555555555555556,0.875,0.34558823529411764,0.21311475409836064,1.0,0.0,0.6000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.5,1.0,0.147413182140326,0.8333333333333333,0.0,0.03424657534246575,0.14926350245499184,1.0,0.75,1.0,1.0,0.38013592369171967,0.0,0.0,0.35534179992186843,0.3333333333333333,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.4,0.42990654205607476,0.3333333333333333,0.25,0.20310296191819463,0.6666666666666666,1.0,1.0,0.19603267211201866,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
108,109,11.652687407345388,0.17647058823529413,0.25,0.5175033420618727,0.367498581097079,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.0,0.0,1.0,0.75,0.2,0.4444444444444445,0.75,0.6470588235294118,0.04918032786885246,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.33946917808219174,0.1297872340425532,0.5,0.5,0.0,0.3333333333333333,0.41385841492496356,0.25181598062953997,0.0,0.5353476253147869,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.0,0.41666666666666663,1.0,0.0,0.2,0.0,0.2523364485981308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75,0.0,0.0,1.0
961,962,12.513557345278134,0.2352941176470588,0.75,0.4403125963841563,0.4386575346966426,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.5454545454545454,1.0,1.0,0.75,1.0,0.5555555555555556,0.75,0.22794117647058823,0.22950819672131148,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.265,0.3333333333333333,0.6666666666666666,0.5,0.75,1.0,0.25,0.6666666666666666,0.15875265768958186,0.8333333333333333,0.0,0.1857876712328767,0.21767594108019642,1.0,0.5,1.0,1.0,0.578887442046033,0.6440677966101694,0.0,0.76113721314195,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,1.0,0.5,0.43653032440056416,0.6666666666666666,1.0,1.0,0.6417736289381563,0.5155393053016454,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
919,920,12.081076155355488,0.0,0.75,0.5261116360433209,0.41847547838088417,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.875,0.3676470588235294,0.11475409836065574,1.0,0.0,0.4,0.30000000000000004,0.3333333333333333,0.0,1.0,1.0,0.5,0.75,0.75,0.25,0.6666666666666666,0.09355067328136074,0.16666666666666666,0.2788331071913161,0.10488013698630136,0.19378068739770868,1.0,1.0,1.0,1.0,0.5460932751587682,0.0,0.0,0.5104746887261151,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.75,0.3333333333333333,0.6000000000000001,0.8,0.16822429906542055,0.3333333333333333,0.5,0.423836389280677,0.6666666666666666,1.0,1.0,0.0,0.09323583180987204,0.0,0.0,0.3958333333333333,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
559,560,12.363076394339839,0.588235294117647,0.75,0.4403125963841563,0.17605463193065574,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.022058823529411763,0.04918032786885246,0.0,0.0,1.0,1.0,0.6666666666666666,0.01125,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,0.8333333333333333,0.0,0.8333333333333333,0.0,0.5881849315068493,0.2248772504091653,1.0,1.0,1.0,1.0,0.5825509106667135,0.0,0.0,0.544554398153406,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.02803738317757009,1.0,0.5,0.29619181946403383,0.6666666666666666,1.0,1.0,0.16686114352392065,0.03656307129798903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
30,31,10.596634733096073,0.2941176470588235,0.0,0.32109662357415125,0.367498581097079,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.2,1.0,0.75,1.0,0.3333333333333333,0.375,0.6470588235294118,0.9672131147540984,0.5,0.0,0.8,0.8,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2778253424657534,0.10621931260229134,1.0,0.5,0.0,1.0,0.2513901444695348,0.32348668280871673,0.0,0.48533502024573405,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.822429906542056,0.3333333333333333,0.25,0.1763046544428773,0.6666666666666666,0.3333333333333333,0.0,0.0,0.09872029250457039,0.3115942028985507,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
382,383,12.271392111650817,0.2352941176470588,0.75,0.49040783718144776,0.38394209566555904,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.40196917808219174,0.15368248772504092,1.0,1.0,1.0,1.0,0.39117690187400767,0.4154963680387409,0.0,0.5952672297341746,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.2,0.8,0.009345794392523364,0.6666666666666666,0.5,0.4506346967559943,0.6666666666666666,1.0,1.0,0.16802800466744455,0.09689213893967093,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
